Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
48,-0.580629,0.48268393,1.33312308,-0.25308,-0.0284689,-0.5191657,0.50324946,0.11777348,0.11711224,-0.4204875,0.44971891,-0.0178648,-1.9838232,0.32166349,-1.4253019,0.12519416,-0.4044095,0.09777686,-0.0205313,-0.2987507,-0.0421423,-0.1487073,0.00145116,0.30276449,-0.6807142,-0.0155539,-0.006307,0.16422221,21.66,0
48,-1.7934062,1.85460399,0.97951398,1.11226153,-0.206403,-0.1995457,0.6166424,0.06418035,0.69027153,1.55172382,-0.1619648,0.42421306,0.0159444,-0.4058328,0.27193043,-1.4230206,0.67632438,-0.9110483,0.4618455,0.66784687,-0.1807225,0.23513817,-0.0914416,0.41765447,0.12273385,-0.232985,0.81187984,0.61856831,26.72,0
49,1.09860835,0.20242356,0.52545597,1.32343627,-0.1304864,0.03992431,0.02837942,0.07284107,-0.0978694,0.019513,1.47441332,1.68967422,0.50678052,0.12513666,-0.8927097,-0.6216791,0.04434027,-0.642094,-0.1619869,-0.1280409,-0.0249717,0.15426426,-0.0631467,0.25320531,0.62940543,-0.3453447,0.04046934,0.01026375,13.18,0
49,-0.5496261,0.41894915,1.72983325,0.20306537,-0.1870124,0.25387755,0.50089378,0.25125579,-0.2279849,-0.5761694,1.10203189,0.82370781,-0.5695099,0.00871007,-1.0414138,-0.6034031,0.22548373,-0.3521326,0.19494638,0.01697037,0.11506247,0.41852873,-0.0651328,0.26498079,0.00395822,0.39596889,0.0271821,0.04350576,59.99,0
49,0.92154368,-0.0670838,0.07746103,0.95363822,0.06741246,0.01615246,0.32045156,0.03853403,-0.3915127,0.03156025,1.39169118,1.07936322,0.10626771,0.66598525,0.44225356,0.12264635,-0.4923916,-0.5351403,-0.0780818,0.12005079,-0.3339296,-1.2999196,0.08431099,-0.3703979,0.15510157,-0.8344904,0.00090907,0.03554688,135.51,0
50,-0.5715207,1.07160045,1.28011025,0.54278,0.57443899,-0.2593593,1.06114842,-0.410972,-0.1791302,1.00350066,1.06238227,0.15942239,-0.2898603,0.00580475,0.46044095,-0.2210353,-0.7758525,0.65702332,0.80758292,0.35473063,0.00355852,0.56124049,-0.1992867,0.00138739,-0.17953,-0.3741157,0.07164145,-0.1755105,9.79,0
50,-0.6717085,0.59450259,0.21641594,-0.8673106,2.9669083,3.63249487,0.56329507,0.6730256,-0.1887661,-0.4043783,-0.6997106,-0.1841426,-0.426813,-0.1830011,-0.7477317,-0.0377076,-0.8664596,-0.0072573,-0.160432,-0.0027843,-0.136441,-0.300362,-0.3316916,0.99638247,0.50246949,-0.518043,-0.2082758,-0.1160484,14.8,0
51,1.25987314,0.25423958,0.51478863,0.6209243,-0.4759301,-0.9922858,0.06641651,-0.2092751,0.03557157,-0.0676158,-0.2041073,0.40259669,0.37664769,0.22713501,1.02499612,0.29953171,-0.4260461,-0.5503151,-0.119899,-0.0889701,-0.2565305,-0.7392117,0.13573238,0.38198987,0.21930189,0.09429069,-0.0286867,0.01919759,1.98,0
52,1.14736893,0.05903464,0.26363234,1.21102346,-0.0440956,0.3010665,-0.1329599,0.22788514,0.25219124,0.08390394,0.64504645,0.41336175,-1.468036,0.50286119,-0.626936,-0.3697161,-0.0317992,-0.2153422,0.05501965,-0.2559239,-0.0878134,-0.1107564,-0.0977707,-0.3233742,0.63327888,-0.3053278,0.02739412,-0.0005805,6.67,0
52,-3.0052367,2.6001382,1.48369074,-2.418473,0.30632641,-0.8245745,2.06542564,-1.8293466,4.00925852,6.05152135,2.57250018,0.06685074,-0.3535743,-2.837136,0.29222688,-0.3037738,-1.9423031,-0.4354497,-0.9340161,2.45672405,-0.8523089,-0.1812685,-0.1637465,0.51582053,0.13631843,0.46005397,-0.2512586,-1.1057512,1.46,0
53,-1.1989677,-1.4741005,1.84032599,-4.5158244,0.32756743,-0.1744693,0.95972571,-1.0264562,1.70043458,-0.0789418,1.66266714,0.4856193,-0.933025,-1.1187866,0.14125304,-2.8118875,-0.5047458,0.89122266,-1.5120224,-0.7698543,-0.4531694,0.33461404,-0.3645414,-0.3101858,-0.3025995,-1.2439242,-1.1234565,-0.7343511,89.17,0
54,1.20239833,0.32171139,0.28121089,0.64368858,-0.1486686,-0.5897387,0.04841255,-0.0933612,-0.042934,-0.3432457,0.23510605,0.56988192,0.67633039,-0.3512497,1.29513006,0.16485978,0.24641394,-0.8044625,-0.5617405,-0.0707506,-0.2511131,-0.6801552,0.14816253,0.0470615,0.15704975,0.12193464,-0.0046079,0.02941811,7.53,0
55,-4.5750926,-4.4291838,3.402585,0.90391468,3.00222377,-0.4910777,-2.7053932,0.6664513,1.92221617,-0.614312,0.38492658,1.19440345,-1.0207185,-1.2468294,-2.3486734,-0.2134375,-0.1002217,-0.4060731,-1.6375725,-0.9609629,-0.047365,0.85335993,-0.9716004,-0.1148616,0.40830039,-0.3045765,0.54778479,-0.4562968,200.01,0
55,-0.77345,0.85311249,0.81825354,-0.2360702,0.80346254,-1.4387283,0.79947936,-0.007989,-0.7610896,-1.044464,1.50413489,-0.2916342,-1.615433,-0.6652868,-0.292983,0.80310605,0.46214937,0.83464109,-0.6517968,-0.1008585,0.03536155,-0.1168903,-0.1789263,0.40015514,-0.0262307,0.16515568,0.0277618,0.13297979,0.76,0
56,-0.8479984,1.04345933,1.26736889,1.13552949,0.0213621,0.3369141,0.39847974,0.31739917,-0.0286579,0.53403319,0.81128007,-0.0710029,-1.9690516,0.45000644,-0.2631731,-0.9683614,0.45925372,0.00377119,1.00071625,0.12862172,-0.0240461,0.2150064,-0.1319816,-0.0074156,-0.1365781,-0.2429608,0.38293085,0.27641694,20.22,0
56,0.08699619,-0.0519887,-0.4978824,-3.1519079,2.55840036,2.79667097,0.47028327,0.2653328,0.91951346,-0.7355857,0.20872495,0.01713065,-0.110867,-0.0426769,1.65414036,-0.392648,-0.8759602,0.18394619,1.25938003,0.16723109,-0.2394256,-0.4373421,0.01842577,1.01303776,-0.2589266,-0.2931893,-0.3949556,-0.4359956,10.84,0
59,-0.7732926,-4.1460073,-0.9320376,0.02709368,-1.6983073,0.46018781,0.73734447,-0.3142156,-0.8426725,0.01727579,-0.6175603,-0.1975035,1.59495759,-0.2598788,1.22102547,1.32463951,0.12054019,-1.2486489,-0.0050698,2.44278177,0.89097778,0.02612258,-1.1347693,-0.6549582,0.09838626,-0.2091499,-0.1717092,0.20805664,1142.02,0
59,0.92102402,-0.1624469,-0.0943314,0.47408393,-0.021486,-0.3975063,0.48264298,-0.117496,-0.577836,-0.0186071,1.83757918,1.45067106,0.67974397,0.59371845,0.2497347,-0.0843672,-0.2597073,-0.8949955,-0.0103739,0.21451045,-0.2093811,-0.9301073,0.02850991,0.03268201,0.1551305,0.13325047,-0.0735342,0.02234914,149.9,0
60,1.06914138,0.04378593,0.30986729,1.31669399,-0.4623936,-0.8578876,0.20790369,-0.1912699,0.0563979,0.04156746,-0.5073581,-0.1086662,-0.4732573,0.45204589,1.00567481,0.1854414,-0.4399758,0.01253915,-0.498588,-0.0019983,0.11577545,0.16478109,-0.1775641,0.39189057,0.62468174,-0.2883764,-0.0013118,0.03581152,89.4,0
60,1.10702938,0.216441,0.53837815,1.47639799,-0.2519419,-0.3406797,0.15409174,-0.0865025,0.1444202,-0.1573746,-0.1075603,1.06632566,0.62078837,-0.0708893,-0.203858,-0.8534794,0.33647801,-1.1795317,-0.5017291,-0.1118525,-0.0600375,0.05988412,-0.0475264,0.44399242,0.64029576,-0.3376571,0.04210848,0.02426471,26.72,0
62,-1.0351058,0.99601313,2.19247014,-0.1704453,-0.3023197,-0.1422558,0.22343177,0.28904341,0.09414089,-0.1578587,-0.3863735,-0.6286337,-1.0239582,0.09843387,1.56228876,0.1685777,-0.1488264,-0.2859272,-0.4833639,0.18028763,-0.098,-0.1702458,-0.1372275,0.05522828,0.07934755,0.3020326,0.39137735,0.19659988,5.99,0
64,1.21251089,-0.0990543,-1.1920941,0.28632356,2.16051625,3.61631351,-0.4042069,0.84233095,0.16936042,-0.0305222,-0.5419573,0.23721201,-0.2181296,0.19743652,-0.1478502,-0.0978301,-0.5100525,-0.0709393,0.35517058,0.01477744,-0.1674963,-0.4946946,-0.1497855,1.01122655,0.8835477,-0.3294338,0.02037015,0.01703709,34.7,0
64,-0.6583049,0.40679057,2.03746064,-0.291298,0.14790981,-0.3508573,0.94537321,-0.17256,0.0251334,-0.7781347,-0.1962898,0.63295526,0.37402517,-0.5315972,-0.6150626,-0.5180785,0.0038809,-1.2889541,-0.7978045,0.06413287,-0.1560958,-0.238805,0.08987718,0.42119537,-0.3524871,0.07478274,-0.0941922,-0.0924931,54.99,0
64,0.95960166,0.3707113,0.88861337,2.3432441,0.35249084,1.36551461,-0.2777707,0.51605318,-0.700929,0.46821624,0.74561151,0.373531,-0.2239183,0.41743814,1.67840014,-0.5157016,0.66247867,-2.5142351,-2.5896876,-0.2984045,-0.1555472,-0.4032393,0.35650403,-0.6968815,-0.198718,-0.2202679,0.0685462,0.02079732,7.55,0
67,-0.6534446,0.16022508,1.59225556,1.29683228,0.99717492,-0.3430003,0.46993693,-0.1324701,-0.1977941,-0.1050055,-0.5436622,0.30223302,0.14121108,-0.2078804,0.0241084,-1.2068766,0.39483638,-0.7509556,0.44055848,0.22592035,0.03836297,0.33644901,-0.0148828,0.10295901,-0.2653221,-0.3486367,0.01123845,-0.0494783,19.85,0
67,-1.4946678,0.8372414,2.62821062,3.14541438,-0.6090984,0.258495,-0.0121886,0.10213604,-0.2861636,1.19855632,-0.5502957,-0.106846,0.20801429,-0.6805104,0.50776358,-0.260264,0.24663132,0.0088555,0.8994158,-0.0283519,-0.1400474,0.35504418,0.33271999,0.71819252,-0.219366,0.11892655,-0.3174857,-0.3407834,28.28,0
68,1.23299646,0.18945373,0.49104032,0.63367266,-0.5115744,-0.9906088,0.06624048,-0.1969403,0.07592096,-0.0660599,-0.2557433,0.25515678,0.10524733,0.28467654,1.05732211,0.31589089,-0.41194,-0.5119116,-0.1204271,-0.0778706,-0.2515665,-0.7701388,0.1259975,0.36962737,0.2055977,0.09406159,-0.033138,0.02099039,15.99,0
68,1.15693907,0.03721512,0.55679904,0.51950654,-0.4797539,-0.3527138,-0.2224865,0.15824244,0.01125172,0.10558381,1.61209937,0.35449295,-1.4345363,0.79699498,0.74510638,0.22286828,-0.2291987,-0.3648086,-0.2541047,-0.2218516,-0.1826616,-0.6122677,0.19730465,0.17488252,0.03249654,0.09947991,-0.0268158,0.00419863,2.69,0
68,-0.7701964,0.48357242,1.90107178,-0.0018763,0.02424479,-1.1719032,0.66648336,-0.0946029,-0.1366656,-0.8425075,-0.4082351,0.50304664,-0.0105886,-0.2000128,-0.9086895,-0.3235949,-0.0221037,-0.7966839,-0.4795054,-0.0338309,-0.0573359,-0.1558013,0.0181078,0.94155537,-0.1685818,0.056171,0.05897936,0.13418792,22.36,0
69,0.29850317,2.14272152,-1.542143,1.56133191,0.93810802,-2.1456727,1.40556857,-0.7784587,0.32863644,0.12749714,1.61279907,-0.096377,0.65479027,-4.3183779,1.03860349,0.40468681,2.72916804,1.1158636,-0.703814,0.67695371,-0.2909869,-0.0002347,0.09217442,0.58620525,-0.3973138,-0.4809489,0.251145,-0.2422786,0.78,0
69,-0.6080269,0.3066936,1.47300415,1.19112725,0.02126467,0.88844249,1.19049117,0.04214674,-0.4464256,-0.0803861,0.66039558,-0.1116133,-1.4689831,0.28537087,-0.2371729,-0.9128197,0.24290628,0.12272161,1.17506256,0.37408559,0.04650638,0.1651625,0.06397418,-0.3337917,0.13177582,-0.2176919,-0.0821834,-0.1167302,168.56,0
69,-1.7666447,2.35298431,-0.0099552,-0.3637357,1.46095251,-0.2048329,0.90581866,-3.3841233,0.38854643,0.79106947,-0.2702595,0.04739924,1.64276673,-2.6780807,0.72803885,0.28910781,0.38446297,0.4545477,0.11399042,0.07264518,1.96425334,-0.8832176,-0.2476982,-0.7586056,0.08645007,0.20279005,-0.8988577,-0.9443366,0.76,0
69,-2.2206418,1.02918072,-0.6977236,-1.2682265,2.80222103,3.32290136,0.19703601,-0.521297,0.85959636,1.59394927,0.31120277,-0.4337135,-0.0873153,-1.1081636,1.30866895,0.52148113,-0.7356645,0.16540902,0.31451549,-0.1115298,0.11044791,-1.1784633,0.5089105,0.92338524,0.21375867,0.03350667,-0.1420248,-0.2638441,9.47,0
70,-0.4260717,-0.0603038,2.2208282,0.02474178,-0.584964,0.46062299,-0.3225261,0.4347764,1.25240391,-1.0120935,-1.3790316,0.2033175,-0.8555992,-0.9261682,-1.5736854,-0.493078,0.32912518,-0.6181888,-0.7084063,-0.2000771,0.14948524,0.76987775,-0.0926345,0.15053617,-0.23423,0.5047096,0.06915817,0.04102419,21.8,0
71,1.33189716,-0.5799618,0.42260553,-0.8977515,-0.7462542,-0.0562732,-0.750317,0.12848393,-0.9646818,0.73639142,1.39098159,-0.0080489,-0.1294218,0.09427715,0.38881918,1.23661879,0.15153504,-1.3989903,0.67257507,0.0524891,-0.0390703,-0.2551739,0.10933268,-0.3284482,0.16225366,-0.4472759,0.02007055,0.00623054,14.48,0
73,1.16228088,1.24817825,-1.5813171,1.47502419,1.13835706,-1.0203734,0.63838729,-0.1367622,-0.8055049,-1.4440364,2.84691419,0.627549,0.38777814,-3.2790543,0.55343502,0.91063431,2.69833746,1.30296348,-0.9101488,-0.0168002,-0.1240118,-0.2271498,-0.1991849,-0.2897574,0.77624358,-0.2839502,0.05674682,0.08470646,1,0
73,1.23904805,0.29328442,0.08647196,1.17827736,0.37334385,0.32559601,0.11931898,-0.0254763,0.17321136,-0.1541862,-1.0893233,0.87071398,1.17766213,-0.217738,-0.1610842,-0.5337629,-0.1083676,-0.848425,-0.0566928,-0.1035704,-0.1481362,-0.1118926,-0.1732073,-0.7147291,0.81735994,-0.2638428,0.04777682,0.00873538,1,0
73,0.92599661,-0.3580989,1.37672153,1.90076881,-1.0576899,0.30188517,-0.4622662,0.2504244,1.25395804,-0.4363714,-0.6812897,0.99998003,-0.6532464,-0.6363894,-1.7026666,-1.2803551,0.98763828,-1.4788057,-0.0436123,-0.1241155,-0.347567,-0.6768075,0.10056822,0.59598871,0.32212208,-0.547495,0.07878619,0.04381907,70.6,0
73,1.14818693,0.08583707,0.12070206,1.12666455,0.21471057,0.53738105,-0.049989,0.18617535,0.11178147,0.04660934,0.5076467,0.86954047,-0.3227358,0.26932177,-0.7174723,-0.3137316,-0.2239052,-0.2277858,0.17913185,-0.1483953,-0.0911116,-0.0954749,-0.1667502,-0.6534334,0.71302033,-0.2880353,0.03150735,0.00037162,19.77,0
74,1.03837033,0.12748613,0.18445589,1.10994979,0.4416989,0.94528253,-0.0367146,0.350995,0.11894954,-0.2432892,0.5780626,0.67472982,-0.5342306,0.44660138,1.12288467,-1.7680005,1.24115696,-2.4494999,-1.7472552,-0.3355199,0.1025198,0.60508853,0.02309216,-0.6264627,0.47912027,-0.1669368,0.08124672,0.00119158,1.18,0
74,1.03837033,0.12748613,0.18445589,1.10994979,0.4416989,0.94528253,-0.0367146,0.350995,0.11894954,-0.2432892,0.5780626,0.67472982,-0.5342306,0.44660138,1.12288467,-1.7680005,1.24115696,-2.4494999,-1.7472552,-0.3355199,0.1025198,0.60508853,0.02309216,-0.6264627,0.47912027,-0.1669368,0.08124672,0.00119158,1.18,0
74,1.03837033,0.12748613,0.18445589,1.10994979,0.4416989,0.94528253,-0.0367146,0.350995,0.11894954,-0.2432892,0.5780626,0.67472982,-0.5342306,0.44660138,1.12288467,-1.7680005,1.24115696,-2.4494999,-1.7472552,-0.3355199,0.1025198,0.60508853,0.02309216,-0.6264627,0.47912027,-0.1669368,0.08124672,0.00119158,1.18,0
74,1.03837033,0.12748613,0.18445589,1.10994979,0.4416989,0.94528253,-0.0367146,0.350995,0.11894954,-0.2432892,0.5780626,0.67472982,-0.5342306,0.44660138,1.12288467,-1.7680005,1.24115696,-2.4494999,-1.7472552,-0.3355199,0.1025198,0.60508853,0.02309216,-0.6264627,0.47912027,-0.1669368,0.08124672,0.00119158,1.18,0
75,-1.4390688,0.2676314,3.56277034,3.48148583,-1.1601005,1.76478063,-0.5588173,0.44201864,0.34843074,0.39325308,-0.9721581,0.51588598,0.49718665,-1.4838898,-0.8671296,-1.0201696,1.06254972,-0.3594426,0.88060631,-0.1731395,0.12925726,1.1292817,-0.0069781,0.49733739,0.13051527,0.52566809,-0.0889498,0.11320605,81.13,0
76,-1.024576,0.52228911,1.78769907,0.20267211,-1.1408029,-0.1378308,-0.3365555,0.67070438,0.07167026,-0.5189782,0.6870664,0.24902027,-1.2486199,0.34349296,-0.2362997,0.52866767,-0.2913145,0.8475386,0.12946811,-0.278966,0.31586752,0.84756479,0.14887657,0.54979059,-0.5851306,0.32584074,-0.0688714,0.05971318,50,0
76,-0.9971758,0.2283653,1.71533994,-0.4200668,0.56083784,0.56472505,0.84604655,0.19749082,-0.0972019,-0.4393468,1.30907078,0.85970314,-0.4763903,-0.1423525,-0.9749155,-0.6069452,0.00537097,-0.9999654,-0.7740964,0.24428945,-0.0702408,0.01544495,0.07265107,-0.2722718,-0.0876815,0.13813212,0.12590182,-0.0630223,86.43,0
77,-1.1657217,1.48533681,0.15641807,0.92437833,0.1317456,0.99696526,-0.1671171,1.26261679,-0.5848442,-0.5533657,0.13804228,0.69079855,-0.4205257,0.97876973,1.09781037,-1.9125513,1.78096092,-2.1204983,-1.0234597,-0.3211142,0.31475152,1.04664759,0.15640356,-0.6281234,-0.7023667,-0.2240251,0.14542464,0.11639768,11.83,0
77,-1.185954,-0.2188084,1.10100483,-1.4069971,1.2617832,-0.3377091,1.19174722,-0.4273831,0.27667889,-0.2153992,-0.9429653,-0.4737096,0.06162349,-0.4100615,0.75437724,0.28342075,-0.9056898,-0.7384593,-0.4543122,0.03697422,-0.3628304,-0.418817,0.52140126,-0.9224274,-0.1398403,0.70978702,-0.0762487,-0.3839425,49.95,0
77,-0.4271909,0.74570841,1.76181102,-0.1651305,0.05829769,-0.2134134,0.64732325,0.07346418,-0.291864,0.06479953,1.5271917,-0.1315057,-1.696914,0.48212119,0.58641759,0.03454137,-0.3062782,-0.2060299,-0.1189389,0.05282757,-0.2016807,-0.4320701,0.01316424,0.16160629,-0.40131,0.04742342,0.10254922,-0.1165715,9.12,0
78,-0.6224784,0.0148814,1.05248874,-1.6445738,-0.5382653,-0.8355282,0.51723353,-1.1059624,-1.3117406,0.57746838,0.8946831,-0.685603,-1.8602259,0.51070145,-0.4523405,-1.1455749,-0.3239497,1.46241302,-0.9860033,-0.7565775,0.41881889,-0.7621223,-0.0989395,0.50297275,-0.6552513,0.74341921,-0.0205681,-0.1180602,104.94,0
78,-0.2912412,1.5156885,1.51435489,2.51836461,0.58364774,0.42556059,0.59869018,0.05675359,-1.4756205,0.82923416,-1.268613,-0.4275881,0.94638456,0.07931952,1.28754532,0.28251401,-0.4236164,0.1472758,1.22624831,0.34823159,-0.2526589,-0.6130555,-0.1264075,-0.636697,-0.2556883,0.01957128,0.38258071,0.19425484,4.68,0
78,-1.7604025,0.22192415,0.5799499,-1.4131941,0.80487625,-0.3533243,0.86965564,-0.0314771,0.31773905,-0.118295,-1.0537305,-0.2968438,0.13136414,-0.1700666,0.74879467,0.41089139,-0.7499748,-0.7455972,-0.4875569,-0.1052038,-0.4036921,-0.4781693,0.26113761,-0.903295,-0.1307089,0.71390713,-0.0281345,-0.4108767,62.92,0
78,-0.5905893,0.2352483,2.35492151,-2.219936,-0.2468207,-0.8333371,0.93443098,-0.6701557,1.09318704,-0.5336679,1.72007458,0.11650995,-1.2892692,-0.1887692,1.19267984,-0.5193844,-0.5995341,0.66989617,1.08759215,0.13373911,0.00621067,0.43136627,-0.4416212,0.55621407,0.16621579,-0.0550053,-0.714976,-0.6121216,18.31,0
79,-2.3743803,0.59714527,0.0366561,-1.4069891,0.29969203,-0.3411027,0.62457248,0.36983193,0.34445812,-0.0459892,-1.1678896,-0.1288543,0.20498672,0.07185216,0.74098255,0.53899424,-0.5964654,-0.73638,-0.5243965,-0.1707338,-0.4233228,-0.5273996,0.16297983,-0.8941133,-0.0870177,0.71817415,-0.0113631,-0.4319135,80,0
80,-0.6552643,0.40989854,1.28915644,-0.3250433,0.54566947,-0.3498107,0.64824048,0.03606288,0.07870142,-0.8291673,-1.7816587,-0.4128068,-0.6262203,-0.1133611,-0.7147546,0.12070151,-0.4742817,-0.2405947,0.04082348,-0.034776,-0.1557271,-0.4773903,-0.126525,-0.4436278,-0.0121181,0.14317292,0.04978259,0.11828029,32.51,0
80,-3.0077391,0.92951449,-0.4237209,-1.3929516,0.08224678,-0.5157817,0.10471379,0.82531057,0.38545311,0.06400022,-1.2931067,0.06219994,0.27110701,0.3280588,0.72409763,0.63838944,-0.4300822,-0.7235902,-0.5628307,-0.1517142,-0.4092461,-0.5888316,0.06804509,-0.8908697,-0.0476411,0.71761698,-0.0540937,-0.4242597,39.95,0
81,1.11104797,0.21535184,0.37407256,1.15000065,-0.3297676,-0.8986878,0.30990664,-0.2552773,-0.1106551,-0.0575788,-0.2179615,0.60059121,0.68637956,0.26216129,0.92267698,0.13523527,-0.4901749,-0.3927529,-0.3154649,0.03167179,-0.1325553,-0.4938669,-0.0107822,0.38038856,0.45621418,-0.5723468,0.01098146,0.03929501,68.74,0
82,-3.5918262,1.34837037,-0.9984924,-1.4023618,-0.5967115,-0.3853024,0.05062096,1.2108885,0.39025995,0.10078463,-1.4066147,0.20676057,0.34612377,0.55950193,0.71269256,0.77501509,-0.2855882,-0.7016796,-0.5961226,-0.2121156,-0.4320702,-0.6071055,0.17647525,-0.8917985,0.04514547,0.72796318,-0.032721,-0.4561384,79,0
82,-0.8880044,0.91366985,1.14608804,0.6562905,0.6772723,-0.3262106,0.88881142,-0.3418477,-0.5238495,0.69044032,1.16079347,0.83156926,0.86507561,-0.0180981,0.32862006,-0.1808159,-0.749369,0.55253267,0.8529844,0.14275693,0.10783328,0.66199297,-0.0047131,0.03109682,-0.1408821,-0.3736983,-0.1579215,0.07652866,5.9,0
83,-1.8649897,0.91087377,1.72486279,-1.7483711,0.57894262,-0.8325312,1.90144033,-1.9139863,2.11237513,3.01435478,2.02398784,-0.4815741,-1.3908974,-1.5997494,0.15960659,-0.0565841,-1.5938818,-0.2132541,-0.4487062,0.27487681,-0.3185974,0.07332271,-0.0616934,0.54720448,-0.4667984,0.4080296,-2.3779329,-1.2555492,7.69,0
83,-0.8332003,0.77878712,2.61923666,2.61286413,-0.5169376,0.55834601,0.31687136,0.20664711,-0.7385992,0.21434036,-0.2951989,0.10077059,0.09068263,-0.430302,0.02749762,-0.3353189,0.37884769,-0.542428,-0.5956372,-0.0108944,0.18871128,0.67860587,-0.1331481,0.63617583,0.30932909,0.27214995,-0.0784608,0.00734397,79.91,0
83,-1.8973307,0.95562615,0.05254263,1.27665559,-3.3230841,3.22991079,1.02963115,1.51560676,-0.0596266,-1.4614026,-0.2466841,0.92156084,-0.1965347,0.50596064,0.70513768,-1.3286231,1.9151456,-1.9354259,-0.9300242,-0.8326295,0.12841613,0.77607758,0.47753679,-0.6089813,-1.1208924,-0.4138505,0.06139932,-0.1879635,552.18,0
84,1.1192723,-0.669639,0.80380737,-0.6516931,-1.395666,-0.8006981,-0.6016049,0.01439036,2.01990543,-1.0675423,-0.6727398,0.11600777,-1.1253796,0.05568819,1.41456147,-0.3960804,-0.0906548,0.50440419,0.46023855,-0.0603598,0.16368691,0.54651645,-0.1768357,0.40255552,0.56340181,-0.534236,0.07504657,0.0420008,67.3,0
84,-0.7923292,-0.8406637,2.61046459,-2.1963384,-0.3969621,-0.7073632,-0.0579337,-0.5486756,-1.8701273,1.03091623,-0.5605203,-0.2794329,1.7085139,-1.6064065,-1.1051144,-0.8490176,0.37244368,-0.5855038,-0.2316528,-0.0463167,-0.5251873,-0.7764538,-0.1328112,0.37666441,0.22180029,-0.5743955,-0.4193513,-0.2779058,21.97,0
84,-0.481376,1.0034067,0.90618367,-0.4238639,0.76067063,0.37762742,0.58737316,0.13388448,-0.2078708,-0.2404053,-1.4532614,-0.5265959,0.07384457,0.08734956,1.23057626,0.31124614,-0.6202593,-0.3292083,0.187643,0.08230299,-0.2775072,-0.7526964,-0.1459924,-1.3535145,-0.0955158,0.17581103,0.14422836,0.09968274,4.99,0
85,1.32788389,-0.7350119,1.50244913,-0.5441047,-1.9093505,-0.7124977,-1.2928195,-0.0027146,-0.2460275,0.57252307,0.00854685,-0.3365861,0.67582548,-0.6718758,1.25387709,1.59179219,0.050392,-0.7851123,-0.0242863,0.1115372,0.46109179,1.30864731,-0.046031,0.7643745,0.28184118,-0.0637529,0.06040558,0.0372961,11.99,0
85,-4.2575974,1.64948917,-1.5912417,-1.3743168,-1.180136,-0.3310395,-0.1179916,1.59203218,0.41599568,0.15916328,-1.5162884,0.37406457,0.42717436,0.80387447,0.71317074,0.9157935,-0.1340217,-0.6933373,-0.6395676,-0.2719849,-0.4525678,-0.6717025,0.00142228,-0.8763765,0.07009822,0.7295823,-0.0029424,-0.481497,124.67,0
87,-5.1018771,1.8970218,-3.4580336,-1.2775428,-5.5177579,2.09836622,3.32960345,1.25096633,0.27150055,-0.3054827,-1.4733831,0.27291324,0.64941894,0.89981073,0.87454274,1.47175274,-0.1447934,-0.725519,-0.6989356,-1.270478,-0.8717436,-0.6788795,-0.5558999,-0.7616603,0.06661113,0.76722744,0.73163387,-0.8603098,919.6,0
88,1.28722647,-0.8246831,1.34642285,-0.525628,-1.8330072,-0.4777147,-1.2242129,0.01477391,-0.2578129,0.60216214,-0.5423519,0.00515033,0.86513814,-0.4686788,1.45624187,-0.6356219,-0.3705487,1.58555067,-1.1798885,-0.3789244,-0.147633,0.05776469,0.05210538,0.42875469,-0.0369787,1.11215154,-0.0036781,0.03192022,30.9,0
